customer_id,country,total_revenue,total_orders,avg_order_value
18244,United Kingdom,568.64,2,284.32
17035,United Kingdom,568.39,5,113.68
15018,United Kingdom,567.51,4,141.88
13321,United Kingdom,567.36,2,283.68
14208,United Kingdom,567.05,2,283.53
14173,United Kingdom,566.95,7,80.99
15627,United Kingdom,566.9,2,283.45
14986,United Kingdom,566.9,2,283.45
13998,United Kingdom,566.7,3,188.9
18150,United Kingdom,566.58,3,188.86
12384,Switzerland,566.16,3,188.72
17014,United Kingdom,565.58,4,141.4
14716,United Kingdom,565.45,3,188.48
15143,United Kingdom,563.63,2,281.82
16590,United Kingdom,563.6,3,187.87
12790,Netherlands,563.45,3,187.82
17665,United Kingdom,563.1,1,563.1
17195,United Kingdom,562.98,1,562.98
17265,United Kingdom,562.9,2,281.45
16111,United Kingdom,562.48,1,562.48
18127,United Kingdom,561.53,4,140.38
17233,United Kingdom,560.86,3,186.95
15917,United Kingdom,560.63,5,112.13
17413,United Kingdom,560.14,2,280.07
15055,United Kingdom,560.07,3,186.69
14273,United Kingdom,559.97,4,139.99
16414,United Kingdom,559.71,5,111.94
15198,United Kingdom,559.45,6,93.24
17503,United Kingdom,558.96,2,279.48
13424,United Kingdom,557.92,2,278.96
13260,United Kingdom,557.62,1,557.62
13406,United Kingdom,557.22,3,185.74
17295,United Kingdom,556.95,3,185.65
18049,United Kingdom,556.52,2,278.26
16519,United Kingdom,556.26,4,139.07
13677,United Kingdom,556.19,2,278.1
13816,Germany,555.04,4,138.76
15102,United Kingdom,554.67,2,277.34
15634,United Kingdom,554.65,2,277.33
15597,United Kingdom,554.52,3,184.84
16641,United Kingdom,554.5,2,277.25
17407,United Kingdom,552.9,1,552.9
12879,United Kingdom,552.57,4,138.14
17016,United Kingdom,552.4,1,552.4
12363,Unspecified,552.0,2,276.0
15315,United Kingdom,551.54,3,183.85
16936,United Kingdom,551.17,2,275.59
16707,United Kingdom,551.11,4,137.78
18098,United Kingdom,550.84,1,550.84
17291,United Kingdom,550.8,1,550.8
12390,Belgium,549.84,1,549.84
15200,United Kingdom,549.05,1,549.05
16031,United Kingdom,548.94,2,274.47
15830,United Kingdom,547.7,2,273.85
16811,United Kingdom,547.07,2,273.54
17637,United Kingdom,547.06,2,273.53
17520,United Kingdom,546.81,1,546.81
18212,United Kingdom,546.72,2,273.36
13684,United Kingdom,546.52,6,91.09
12743,Unspecified,546.43,2,273.22
15080,United Kingdom,546.25,2,273.13
17248,United Kingdom,546.16,2,273.08
17806,United Kingdom,546.04,1,546.04
17580,United Kingdom,545.27,5,109.05
13955,United Kingdom,545.17,3,181.72
16475,United Kingdom,544.3,4,136.08
13390,United Kingdom,544.08,1,544.08
13008,United Kingdom,543.28,7,77.61
16927,United Kingdom,543.05,3,181.02
15598,United Kingdom,543.02,4,135.76
17514,United Kingdom,542.83,2,271.42
13785,United Kingdom,542.49,4,135.62
15675,United Kingdom,542.04,4,135.51
16230,United Kingdom,542.03,2,271.02
16060,United Kingdom,541.95,3,180.65
16647,United Kingdom,541.9,4,135.48
17447,United Kingdom,541.53,2,270.77
17643,United Kingdom,541.25,2,270.63
13057,United Kingdom,540.74,4,135.19
12819,United Kingdom,540.52,1,540.52
18056,United Kingdom,539.75,3,179.92
15546,United Kingdom,539.55,3,179.85
12958,United Kingdom,539.49,2,269.75
15650,United Kingdom,539.03,3,179.68
16536,United Kingdom,539.02,2,269.51
13812,Germany,539.0,3,179.67
15539,United Kingdom,538.46,1,538.46
14539,United Kingdom,537.48,2,268.74
17269,United Kingdom,537.46,1,537.46
16804,United Kingdom,536.99,3,179.0
13948,United Kingdom,536.86,5,107.37
17011,United Kingdom,536.7,4,134.18
18140,West Indies,536.41,1,536.41
12559,Germany,536.21,3,178.74
13894,United Kingdom,535.97,5,107.19
13207,United Kingdom,535.86,4,133.97
15890,United Kingdom,535.65,5,107.13
13024,United Kingdom,535.42,3,178.47
16142,United Kingdom,535.34,1,535.34
12988,United Kingdom,535.32,1,535.32
16935,United Kingdom,535.1,3,178.37
12810,Japan,534.99,2,267.5
13385,United Kingdom,534.57,1,534.57
17443,Canada,534.24,1,534.24
16406,United Kingdom,533.98,4,133.5
16785,United Kingdom,533.78,1,533.78
15756,United Kingdom,532.96,4,133.24
15825,United Kingdom,532.94,1,532.94
15659,United Kingdom,532.49,3,177.5
16021,United Kingdom,532.25,2,266.13
14940,United Kingdom,531.49,2,265.75
16583,United Kingdom,531.4,2,265.7
16706,United Kingdom,531.35,3,177.12
17765,United Kingdom,530.8,4,132.7
18159,United Kingdom,530.15,1,530.15
14002,United Kingdom,529.73,2,264.87
17681,United Kingdom,529.6,6,88.27
17458,United Kingdom,529.58,2,264.79
18191,United Kingdom,529.4,2,264.7
16413,United Kingdom,528.98,2,264.49
15842,United Kingdom,528.75,3,176.25
15115,United Kingdom,528.1,3,176.03
14616,United Kingdom,527.78,5,105.56
18053,United Kingdom,527.77,6,87.96
18011,United Kingdom,527.03,2,263.52
16421,United Kingdom,526.27,3,175.42
15683,United Kingdom,524.54,2,262.27
15891,United Kingdom,524.52,1,524.52
13277,United Kingdom,523.3,7,74.76
17712,United Kingdom,522.91,1,522.91
13605,United Kingdom,522.67,2,261.34
12956,United Kingdom,521.89,4,130.47
17436,United Kingdom,521.31,7,74.47
15689,United Kingdom,521.03,3,173.68
14647,United Kingdom,519.97,2,259.99
13977,United Kingdom,519.81,1,519.81
13287,United Kingdom,519.67,7,74.24
12571,France,519.61,2,259.81
12777,United Kingdom,519.45,1,519.45
14807,United Kingdom,519.29,2,259.65
16001,United Kingdom,519.06,2,259.53
13190,United Kingdom,518.76,4,129.69
12825,United Kingdom,518.63,2,259.32
13600,United Kingdom,518.42,2,259.21
13553,United Kingdom,517.8,1,517.8
17266,United Kingdom,517.73,5,103.55
12977,United Kingdom,517.63,4,129.41
18205,United Kingdom,517.36,2,258.68
14429,United Kingdom,516.28,1,516.28
13859,United Kingdom,515.86,2,257.93
18243,United Kingdom,515.78,1,515.78
17510,United Kingdom,514.56,2,257.28
12897,United Kingdom,514.25,4,128.56
14722,United Kingdom,513.37,3,171.12
16829,United Kingdom,513.32,2,256.66
16576,United Kingdom,513.17,5,102.63
13177,United Kingdom,512.2,2,256.1
14034,United Kingdom,512.02,4,128.01
15467,United Kingdom,511.88,4,127.97
15691,United Kingdom,511.8,5,102.36
16402,United Kingdom,511.4,2,255.7
15655,United Kingdom,511.32,2,255.66
14552,United Kingdom,511.28,3,170.43
12361,Belgium,511.25,4,127.81
16561,United Kingdom,511.12,2,255.56
17110,United Kingdom,510.7,3,170.23
13367,United Kingdom,510.2,1,510.2
13807,United Kingdom,509.9,4,127.48
12904,United Kingdom,509.58,2,254.79
13710,United Kingdom,509.52,3,169.84
12436,Norway,509.01,1,509.01
17524,United Kingdom,508.9,4,127.23
17391,United Kingdom,508.8,2,254.4
15417,United Kingdom,508.8,1,508.8
14317,United Kingdom,508.58,1,508.58
13067,United Kingdom,508.51,3,169.5
13594,United Kingdom,508.42,3,169.47
17335,United Kingdom,508.0,2,254.0
17415,United Kingdom,507.84,1,507.84
14158,United Kingdom,507.66,1,507.66
17384,United Kingdom,507.55,3,169.18
15721,United Kingdom,507.08,1,507.08
13885,United Kingdom,506.8,2,253.4
13123,United Kingdom,506.75,2,253.38
18207,United Kingdom,505.12,3,168.37
14968,United Kingdom,504.99,2,252.5
18203,United Kingdom,504.42,4,126.11
17630,United Kingdom,503.6,2,251.8
14954,United Kingdom,503.44,2,251.72
12376,Switzerland,503.15,2,251.58
12419,Spain,503.01,2,251.51
13642,United Kingdom,501.97,5,100.39
13865,United Kingdom,501.56,4,125.39
13247,United Kingdom,501.12,4,125.28
16616,United Kingdom,500.42,2,250.21
12366,Cyprus,500.24,1,500.24
13428,United Kingdom,499.98,3,166.66
15193,United Kingdom,499.32,1,499.32
17256,United Kingdom,498.93,5,99.79
14171,United Kingdom,498.79,2,249.4
13961,United Kingdom,498.7,2,249.35
14949,United Kingdom,498.55,6,83.09
17608,United Kingdom,498.53,4,124.63
16820,United Kingdom,497.61,1,497.61
17923,United Kingdom,497.0,3,165.67
15300,United Kingdom,496.44,1,496.44
17053,United Kingdom,496.38,2,248.19
15278,United Kingdom,496.16,4,124.04
16977,United Kingdom,496.0,4,124.0
17995,United Kingdom,495.48,3,165.16
16352,United Kingdom,494.44,2,247.22
17333,United Kingdom,494.25,1,494.25
17823,United Kingdom,494.25,2,247.13
14008,United Kingdom,493.74,2,246.87
15958,United Kingdom,492.99,4,123.25
13176,United Kingdom,492.84,1,492.84
14270,United Kingdom,492.65,1,492.65
15507,United Kingdom,492.36,1,492.36
16488,United Kingdom,492.2,4,123.05
14310,United Kingdom,492.1,1,492.1
13732,United Kingdom,491.86,1,491.86
17106,United Kingdom,491.23,1,491.23
16799,United Kingdom,491.03,3,163.68
14663,United Kingdom,490.6,2,245.3
15000,United Kingdom,490.52,1,490.52
14416,United Kingdom,490.22,2,245.11
12983,United Kingdom,490.08,1,490.08
12634,USA,490.0,2,245.0
17715,United Kingdom,489.6,2,244.8
12943,United Kingdom,489.0,4,122.25
17925,United Kingdom,488.16,1,488.16
12920,United Kingdom,488.09,4,122.02
13412,United Kingdom,487.35,1,487.35
13675,United Kingdom,486.82,2,243.41
17453,United Kingdom,486.72,2,243.36
15138,United Kingdom,486.59,2,243.3
13153,United Kingdom,486.22,1,486.22
15216,United Kingdom,486.09,2,243.05
17658,United Kingdom,485.88,3,161.96
12443,Norway,485.31,1,485.31
13116,United Kingdom,485.19,2,242.6
15447,United Kingdom,484.93,6,80.82
16999,United Kingdom,484.82,2,242.41
13733,United Kingdom,484.53,3,161.51
16504,United Kingdom,484.38,1,484.38
16024,United Kingdom,484.2,3,161.4
16603,United Kingdom,482.47,2,241.24
17996,United Kingdom,482.33,3,160.78
18216,United Kingdom,481.75,1,481.75
15174,United Kingdom,481.46,2,240.73
14052,United Kingdom,480.81,2,240.41
17988,United Kingdom,479.59,15,31.97
12979,United Arab Emirates,479.54,2,239.77
15048,United Kingdom,479.27,5,95.85
13161,United Kingdom,478.88,2,239.44
12479,Germany,477.3,3,159.1
14319,United Kingdom,476.95,2,238.48
15344,United Kingdom,476.58,5,95.32
17111,United Kingdom,476.58,2,238.29
12447,Belgium,476.49,1,476.49
15277,United Kingdom,476.34,2,238.17
15780,United Kingdom,475.28,3,158.43
16552,United Kingdom,475.02,2,237.51
14599,United Kingdom,474.54,2,237.27
17104,United Kingdom,474.03,1,474.03
15349,United Kingdom,473.81,2,236.91
15557,United Kingdom,473.65,1,473.65
16635,United Kingdom,473.0,1,473.0
16080,United Kingdom,472.9,6,78.82
13194,United Kingdom,472.78,2,236.39
18280,United Kingdom,472.45,3,157.48
14975,United Kingdom,472.39,2,236.2
13043,United Kingdom,471.57,2,235.79
15963,United Kingdom,470.76,2,235.38
17254,United Kingdom,470.73,3,156.91
18083,United Kingdom,470.73,1,470.73
14819,United Kingdom,470.16,4,117.54
16473,United Kingdom,469.58,5,93.92
14058,United Kingdom,469.19,2,234.6
14369,United Kingdom,469.13,2,234.57
15387,United Kingdom,468.65,1,468.65
12554,Spain,468.5,1,468.5
14335,Germany,468.26,2,234.13
14491,United Kingdom,468.13,2,234.07
17294,United Kingdom,467.79,2,233.9
17187,United Kingdom,467.71,2,233.86
14029,United Kingdom,467.66,2,233.83
16390,United Kingdom,467.5,3,155.83
14148,United Kingdom,466.29,2,233.15
13248,United Kingdom,465.68,2,232.84
15036,United Kingdom,465.55,3,155.18
13698,United Kingdom,465.53,2,232.77
17181,United Kingdom,465.37,3,155.12
17140,United Kingdom,465.32,1,465.32
13928,United Kingdom,464.57,4,116.14
17040,United Kingdom,463.25,2,231.63
14331,United Kingdom,462.66,2,231.33
17680,United Kingdom,462.5,4,115.63
18031,United Kingdom,462.1,1,462.1
14575,United Kingdom,460.71,1,460.71
15540,United Kingdom,460.68,2,230.34
12491,France,460.4,1,460.4
16310,United Kingdom,460.08,2,230.04
14118,United Kingdom,458.45,1,458.45
13957,United Kingdom,458.25,3,152.75
15121,United Kingdom,457.72,2,228.86
16069,United Kingdom,457.7,1,457.7
12564,France,456.9,1,456.9
15589,United Kingdom,456.58,4,114.15
12999,United Kingdom,455.88,3,151.96
12375,Finland,455.42,3,151.81
15585,United Kingdom,455.3,1,455.3
16765,United Kingdom,454.75,2,227.38
17344,United Kingdom,454.61,3,151.54
17067,United Kingdom,454.54,3,151.51
12459,Spain,454.36,1,454.36
16038,United Kingdom,454.33,4,113.58
15475,United Kingdom,454.11,1,454.11
17564,United Kingdom,454.01,3,151.34
17376,United Kingdom,453.64,4,113.41
12729,France,453.01,1,453.01
14184,United Kingdom,452.89,1,452.89
15418,United Kingdom,452.32,2,226.16
14011,United Kingdom,451.92,3,150.64
18158,United Kingdom,451.75,3,150.58
18100,United Kingdom,451.56,1,451.56
17276,United Kingdom,451.34,2,225.67
15961,United Kingdom,451.29,1,451.29
12831,United Kingdom,451.11,3,150.37
15124,United Kingdom,450.82,4,112.71
16870,United Kingdom,450.16,1,450.16
14784,United Kingdom,449.93,3,149.98
16039,United Kingdom,449.65,3,149.88
13489,United Kingdom,449.52,4,112.38
15126,United Kingdom,449.49,2,224.75
12448,Spain,449.45,1,449.45
15739,United Kingdom,449.12,1,449.12
16939,United Kingdom,449.0,3,149.67
18176,United Kingdom,448.65,2,224.33
14296,United Kingdom,448.45,3,149.48
14761,United Kingdom,447.92,3,149.31
14780,United Kingdom,447.68,2,223.84
18201,United Kingdom,447.53,1,447.53
13754,United Kingdom,447.05,3,149.02
16095,United Kingdom,447.05,1,447.05
16921,United Kingdom,446.67,3,148.89
17476,United Kingdom,446.51,4,111.63
13877,United Kingdom,446.33,5,89.27
17370,United Kingdom,446.18,4,111.55
17070,United Kingdom,445.32,2,222.66
18134,United Kingdom,445.0,2,222.5
12788,Netherlands,444.9,4,111.23
14638,United Kingdom,443.6,1,443.6
18222,United Kingdom,443.0,1,443.0
14093,United Kingdom,442.85,1,442.85
14996,United Kingdom,442.29,2,221.15
17699,United Kingdom,442.0,2,221.0
13738,United Kingdom,440.93,1,440.93
15877,United Kingdom,440.78,3,146.93
16932,United Kingdom,440.71,3,146.9
12907,United Kingdom,440.36,3,146.79
18233,United Kingdom,440.0,1,440.0
16025,United Kingdom,439.66,1,439.66
14979,United Kingdom,439.46,1,439.46
16968,United Kingdom,439.43,2,219.72
13086,United Kingdom,439.33,1,439.33
13432,United Kingdom,439.1,2,219.55
13358,United Kingdom,439.03,1,439.03
17729,United Kingdom,438.65,1,438.65
15859,United Kingdom,438.46,1,438.46
15881,United Kingdom,438.24,8,54.78
17807,United Kingdom,437.87,3,145.96
12552,Italy,437.82,2,218.91
15158,United Kingdom,437.66,3,145.89
15553,United Kingdom,437.23,1,437.23
16888,United Kingdom,437.15,3,145.72
14877,United Kingdom,437.0,2,218.5
17178,United Kingdom,436.71,1,436.71
18284,United Kingdom,436.68,2,218.34
16084,United Kingdom,436.18,1,436.18
14123,United Kingdom,436.18,1,436.18
14311,United Kingdom,435.9,3,145.3
13150,United Kingdom,435.02,4,108.76
14238,United Kingdom,434.23,3,144.74
14581,United Kingdom,433.8,2,216.9
18029,United Kingdom,433.77,1,433.77
15613,United Kingdom,433.72,1,433.72
16522,United Kingdom,433.36,2,216.68
17687,United Kingdom,432.68,1,432.68
16236,United Kingdom,432.2,1,432.2
16881,United Kingdom,432.0,1,432.0
14042,United Kingdom,431.98,1,431.98
15488,United Kingdom,431.92,5,86.38
13066,United Kingdom,430.9,3,143.63
17842,United Kingdom,430.69,1,430.69
12795,Portugal,430.48,1,430.48
16404,United Kingdom,430.3,2,215.15
12827,United Kingdom,430.15,3,143.38
15450,United Kingdom,429.84,1,429.84
15230,United Kingdom,429.6,2,214.8
15915,United Kingdom,429.21,1,429.21
16324,United Kingdom,428.68,3,142.89
12452,Switzerland,428.57,3,142.86
18089,United Kingdom,428.45,1,428.45
17285,United Kingdom,428.34,2,214.17
16481,United Kingdom,428.23,3,142.74
15545,United Kingdom,428.05,2,214.03
15360,United Kingdom,427.93,1,427.93
12740,France,427.6,1,427.6
13624,United Kingdom,427.18,2,213.59
18285,United Kingdom,427.0,1,427.0
17740,United Kingdom,426.9,6,71.15
13171,United Kingdom,426.81,5,85.36
18152,United Kingdom,426.69,1,426.69
15930,United Kingdom,426.63,1,426.63
12445,Spain,426.48,3,142.16
15217,United Kingdom,426.24,1,426.24
17103,United Kingdom,424.3,1,424.3
16913,United Kingdom,423.91,3,141.3
17330,United Kingdom,423.8,4,105.95
12542,Spain,423.38,4,105.85
14097,United Kingdom,422.86,2,211.43
13374,United Kingdom,422.8,2,211.4
16137,United Kingdom,422.7,1,422.7
18240,United Kingdom,422.58,1,422.58
16149,United Kingdom,422.22,3,140.74
13964,United Kingdom,421.9,3,140.63
17232,United Kingdom,421.52,2,210.76
17601,United Kingdom,421.48,2,210.74
13574,United Kingdom,421.25,1,421.25
16773,United Kingdom,421.24,3,140.41
14757,United Kingdom,420.5,1,420.5
15206,United Kingdom,420.3,4,105.08
15894,United Kingdom,420.29,2,210.15
15711,United Kingdom,420.25,2,210.13
18128,United Kingdom,420.04,1,420.04
13442,United Kingdom,419.87,3,139.96
16541,United Kingdom,419.78,2,209.89
13096,United Kingdom,419.7,1,419.7
14124,United Kingdom,419.58,1,419.58
13079,United Kingdom,419.18,6,69.86
15262,United Kingdom,418.82,3,139.61
12593,France,418.1,3,139.37
13073,United Kingdom,418.08,2,209.04
15968,United Kingdom,418.05,1,418.05
17701,United Kingdom,417.95,1,417.95
17855,United Kingdom,417.94,1,417.94
15433,United Kingdom,417.87,3,139.29
16629,United Kingdom,417.73,2,208.87
16832,United Kingdom,417.61,5,83.52
14762,United Kingdom,417.57,2,208.79
12833,United Kingdom,417.38,1,417.38
17258,United Kingdom,417.3,2,208.65
16816,United Kingdom,417.06,4,104.27
12493,France,416.79,3,138.93
16957,United Kingdom,416.64,2,208.32
15011,United Kingdom,416.6,2,208.3
12608,United Kingdom,415.79,1,415.79
15725,United Kingdom,415.25,1,415.25
16752,United Kingdom,415.0,1,415.0
13565,United Kingdom,414.8,3,138.27
16356,United Kingdom,414.42,7,59.2
18278,United Kingdom,414.2,2,207.1
13002,United Kingdom,414.13,3,138.04
15504,United Kingdom,413.9,5,82.78
14288,United Kingdom,413.85,2,206.93
17052,United Kingdom,413.75,1,413.75
13669,United Kingdom,413.55,3,137.85
14082,United Kingdom,413.36,2,206.68
17767,United Kingdom,413.05,2,206.53
17662,United Kingdom,412.92,2,206.46
18050,United Kingdom,412.06,2,206.03
13827,United Kingdom,412.05,3,137.35
16272,United Kingdom,411.7,1,411.7
12504,Germany,411.0,6,68.5
16815,United Kingdom,410.97,2,205.49
12579,France,410.72,3,136.91
12672,France,410.5,3,136.83
15099,United Kingdom,410.48,1,410.48
17598,United Kingdom,409.98,1,409.98
12930,United Kingdom,409.9,4,102.48
15728,United Kingdom,409.8,3,136.6
14348,United Kingdom,409.57,1,409.57
15225,United Kingdom,409.4,1,409.4
16864,United Kingdom,409.25,2,204.63
16243,United Kingdom,409.1,2,204.55
13686,United Kingdom,409.04,3,136.35
12974,United Kingdom,408.95,2,204.48
14846,United Kingdom,406.8,2,203.4
12353,Bahrain,406.76,2,203.38
16632,United Kingdom,406.4,2,203.2
14627,United Kingdom,406.4,3,135.47
17000,United Kingdom,406.3,2,203.15
15280,United Kingdom,406.22,3,135.41
12741,USA,406.07,2,203.04
12922,United Kingdom,405.38,1,405.38
18110,United Kingdom,405.18,3,135.06
13640,United Kingdom,405.0,1,405.0
17379,United Kingdom,404.66,1,404.66
16319,United Kingdom,404.4,1,404.4
12498,Germany,403.7,3,134.57
17785,United Kingdom,403.38,3,134.46
17431,United Kingdom,403.3,1,403.3
13530,United Kingdom,402.98,1,402.98
16315,United Kingdom,402.71,2,201.36
15037,United Kingdom,402.51,2,201.26
15501,United Kingdom,402.5,2,201.25
15888,United Kingdom,402.12,4,100.53
16893,United Kingdom,401.77,2,200.89
18048,United Kingdom,401.73,3,133.91
14494,United Kingdom,401.46,3,133.82
14736,United Kingdom,401.08,2,200.54
14471,United Kingdom,400.95,2,200.48
17403,United Kingdom,400.57,2,200.29
18270,United Kingdom,400.35,4,100.09
17168,United Kingdom,400.2,1,400.2
16538,United Kingdom,399.62,3,133.21
15966,United Kingdom,399.58,2,199.79
13143,United Kingdom,399.2,2,199.6
18111,United Kingdom,398.9,2,199.45
15446,United Kingdom,398.85,5,79.77
15522,United Kingdom,398.84,2,199.42
17830,United Kingdom,398.7,3,132.9
12508,France,398.27,2,199.14
15577,United Kingdom,397.98,5,79.6
17789,United Kingdom,397.15,2,198.58
12824,United Kingdom,397.12,1,397.12
13673,United Kingdom,396.92,2,198.46
17486,United Kingdom,396.87,1,396.87
15883,United Kingdom,396.48,2,198.24
17918,United Kingdom,396.39,3,132.13
18067,United Kingdom,396.33,1,396.33
13879,United Kingdom,395.5,1,395.5
17286,United Kingdom,395.48,3,131.83
13083,United Kingdom,395.43,3,131.81
18164,United Kingdom,394.7,2,197.35
16207,United Kingdom,394.38,1,394.38
15386,United Kingdom,394.14,1,394.14
16998,United Kingdom,394.02,7,56.29
15960,United Kingdom,394.0,5,78.8
12499,Germany,393.72,1,393.72
17300,United Kingdom,393.64,2,196.82
